UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.151013568942199,VIPER
P15336,ATF2,tf,2.214599871766755,VIPER
P18850,ATF6,tf,5.035348922718626,VIPER
Q99626,CDX2,tf,-3.88727215467878,VIPER
Q16254,E2F4,tf,6.430292194965617,VIPER
P19419,ELK1,tf,2.58981527714202,VIPER
P03372,ESR1,tf,-0.8098928782308169,VIPER+PhosphoScore
Q92731,ESR2,tf,3.4665826014381538,VIPER
Q01543,FLI1,tf,-2.3312319205887713,VIPER
O43524,FOXO3,tf,3.091374576270508,VIPER
P15976,GATA1,tf,-2.83817006123627,VIPER
P10070,GLI2,tf,-2.0127988516438147,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.674376865738858,VIPER
Q16665,HIF1A,tf,4.500140884185388,VIPER
P20823,HNF1A,tf,-4.622662844109499,VIPER
P01106,MYC,tf,10.35381202418772,VIPER
Q13469,NFATC2,tf,-2.0957473644546956,VIPER
Q16236,NFE2L2,tf,3.783956010853832,VIPER
P26367,PAX6,tf,-2.0307841223457217,VIPER
P06401,PGR,rec,0,constrains
SIGNOR-C104,RFX_COMPLEX,tf,4.265246119839267,VIPER
P48382,RFX5,tf,4.107445664975914,VIPER
P84022,SMAD3,rec,0,constrains
SIGNOR-C451,SOX17_POU5F1,tf,-2.3612116203386244,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.5156234404556788,VIPER
P42224,STAT1,tf,2.3042777127152143,VIPER
Q92754,TFAP2C,tf,2.2018987894320547,VIPER
P19532,TFE3,tf,3.649526211144552,VIPER
P19484,TFEB,tf,5.212491435235801,VIPER
P04637,TP53,rec,0,constrains
P11473,VDR,tf,2.665494738887753,VIPER
P06748,NPM1,tf,5.2033277638562945,PhosphoScore
Q12888,TP53BP1,tf,-2.108577051290145,PhosphoScore
Q2M2I8,AAK1,kin,-4.4155844942717675,VIPER
P27037,ACVR2A,kin,11.543639454069806,VIPER
Q13705,ACVR2B,kin,12.733687557453838,VIPER
P31749,AKT1,rec,1,constrains
P31751,AKT2,kin,-2.3622502568564228,VIPER
Q9Y243,AKT3,kin,-2.1908324778653596,VIPER
Q13315,ATM,rec,0,constrains
O14965,AURKA,kin,-2.2186802734166218,VIPER
Q96GD4,AURKB,kin,-1.7986350105748574,VIPER
P36894,BMPR1A,kin,11.906390279923698,VIPER
O00238,BMPR1B,kin,10.693805491160743,VIPER
Q13873,BMPR2,kin,6.009581389517884,VIPER
Q13554,CAMK2B,kin,3.162763847157228,VIPER
Q13555,CAMK2G,kin,7.080143239628532,VIPER
O00311,CDC7,kin,5.116938351441828,VIPER
P06493,CDK1,kin,-4.710648436803773,VIPER
Q15131,CDK10,kin,-2.714320046454044,VIPER
P24941,CDK2,kin,-9.759984335404928,VIPER
Q00526,CDK3,kin,-3.59634333448031,VIPER
P11802,CDK4,kin,-5.028709996396879,VIPER
Q00535,CDK5,kin,-7.073062176349741,VIPER
Q00534,CDK6,kin,-7.141407217784058,VIPER
P38936,CDKN1A,kin,-1.2973899026659008,VIPER
O14757,CHEK1,kin,-2.8412255849364154,VIPER
O96017,CHEK2,kin,-3.1875311932595167,VIPER+PhosphoScore
P49759,CLK1,kin,-2.3430744638195047,VIPER
P19784,CSNK2A2,kin,2.5694733050960057,VIPER
SIGNOR-C16,CYCLINE_CDK2,kin,-2.7033600005624985,VIPER
Q6XUX3,DSTYK,kin,7.298726411180793,VIPER
Q9NR20,DYRK4,kin,2.192423484682225,VIPER
O00418,EEF2K,kin,-8.294177326864201,VIPER
P04626,ERBB2,kin,-0.7772712244939354,VIPER
Q8IXL6,FAM20C,kin,7.653280908746413,VIPER
P21802,FGFR2,kin,-0.29582025763789827,VIPER
O14976,GAK,kin,-2.227801600072727,VIPER
P35557,GCK,kin,-2.230393053635948,VIPER
Q15835,GRK1,kin,4.216033499048423,VIPER
P25098,GRK2,kin,4.3302093721597865,VIPER
P35626,GRK3,kin,3.774233898184033,VIPER
P32298,GRK4,kin,10.604850407402964,VIPER
P34947,GRK5,kin,2.051428237361327,VIPER
P43250,GRK6,kin,2.056977352823097,VIPER
Q8TF76,HASPIN,kin,-5.011146685075255,VIPER
Q8NE63,HIPK4,kin,2.900945326410406,VIPER
P51617,IRAK1,kin,2.0829483813274017,VIPER
Q9NWZ3,IRAK4,kin,-2.4264571058643107,VIPER
O95835,LATS1,kin,2.620301155919063,VIPER
Q5S007,LRRK2,kin,-11.704106966603412,VIPER
O43283,MAP3K13,kin,-2.0047228268607884,VIPER
Q6ZN16,MAP3K15,kin,-1.9635068643342024,VIPER
P45984,MAPK9,kin,-2.59444885815739,VIPER
Q7KZI7,MARK2,kin,3.123149331461912,VIPER
Q6P0Q8,MAST2,kin,-2.202289839802622,VIPER
P00540,MOS,kin,5.189717928876529,VIPER
Q8NEV4,MYO3A,kin,-8.520906951023429,VIPER
Q8WXR4,MYO3B,kin,-10.403364755238602,VIPER
Q6ZWH5,NEK10,kin,2.059043113400455,VIPER
Q8TDX7,NEK7,kin,3.3343895847438563,VIPER
O15530,PDPK1,kin,2.0421289919579833,VIPER
P15735,PHKG2,kin,-2.478368071670402,VIPER
Q9P1W9,PIM2,kin,-2.349790818667248,VIPER
Q99640,PKMYT1,kin,-0.4702793545583461,VIPER
Q16513,PKN2,kin,-5.501251025102437,VIPER
P53350,PLK1,kin,4.7851631033182676,VIPER
Q9NYY3,PLK2,kin,11.195684170221684,VIPER
Q9H4B4,PLK3,kin,10.367227038397893,VIPER
Q05655,PRKCD,kin,-2.5690807486561464,VIPER+PhosphoScore
