UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,4.626995462253381,VIPER
P15336,ATF2,tf,3.232146732067576,VIPER
P18850,ATF6,tf,4.240322012641392,VIPER
Q99626,CDX2,tf,-3.277867538754482,VIPER
P49715,CEBPA,tf,2.166011121421489,VIPER
P17676,CEBPB,tf,2.2875125950908957,VIPER
P49711,CTCF,tf,2.138368310272803,VIPER
Q16254,E2F4,tf,7.610026222907976,VIPER
P19419,ELK1,tf,2.1764837547813642,VIPER
Q92731,ESR2,tf,3.6409761217289485,VIPER
P14921,ETS1,tf,2.0644030535491393,VIPER
Q01543,FLI1,tf,-2.153857321043324,VIPER
O43524,FOXO3,tf,3.1807841998060904,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.7528588606457136,VIPER
Q16665,HIF1A,tf,6.509646064237748,VIPER
P20823,HNF1A,tf,-3.7901928611278097,VIPER
P01106,MYC,tf,11.450565733120103,VIPER
P04198,MYCN,tf,2.127037432581629,VIPER
Q16236,NFE2L2,tf,3.873764664031241,VIPER
P26367,PAX6,tf,-2.2528267870451946,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,5.80975358626673,VIPER
P48382,RFX5,tf,5.358864920224451,VIPER
Q15797,SMAD1,tf,2.4172968990058137,VIPER
P84022,SMAD3,tf,2.272976093503857,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-3.0192513217208923,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-4.143202519741413,VIPER
P08047,SP1,tf,2.045025616561459,VIPER
Q12772,SREBF2,tf,2.2539426870728385,VIPER
P42224,STAT1,tf,3.7031632915943615,VIPER
P40763,STAT3,tf,2.7436070644633404,VIPER
Q92754,TFAP2C,tf,2.6611010183952146,VIPER
P19532,TFE3,tf,3.37026333569285,VIPER
P19484,TFEB,tf,4.732727907735472,VIPER
P04637,TP53,tf,2.9191821682898014,VIPER
P46937,YAP1,tf,2.128576671618869,VIPER
Q12778,FOXO1,tf,-3.311558197173394,PhosphoScore
O14896,IRF6,tf,-2.60779034281328,PhosphoScore
P06748,NPM1,tf,2.081669581912008,PhosphoScore
Q02447,SP3,tf,-2.2608062141068235,PhosphoScore
Q13263,TRIM28,tf,-2.0182465904697295,PhosphoScore
Q2M2I8,AAK1,kin,-2.6603986494204674,VIPER
P00519,ABL1,kin,4.113955533363037,VIPER
P27037,ACVR2A,kin,-3.158334617177619,VIPER
Q13705,ACVR2B,kin,-2.460857181929651,VIPER
Q9UM73,ALK,kin,1.9936579847235374,VIPER
Q13315,ATM,kin,-5.061127253790361,VIPER
Q96GD4,AURKB,kin,-1.2946285003604707,VIPER
P51451,BLK,kin,2.7063814622191424,VIPER
P36894,BMPR1A,kin,-3.502841168869031,VIPER
O00238,BMPR1B,kin,-4.074038716854795,VIPER
P51813,BMX,kin,2.5460794987498243,VIPER
Q06187,BTK,kin,2.4474381913474,VIPER
Q13554,CAMK2B,kin,-3.8842258909145153,VIPER
Q13555,CAMK2G,kin,-3.6743353329712067,VIPER
O00311,CDC7,kin,-3.6706197736909827,VIPER
P06493,CDK1,kin,-5.326988430042479,VIPER
Q15131,CDK10,kin,-4.491868325450639,VIPER
Q9NYV4,CDK12,kin,-2.054237368351828,VIPER
Q14004,CDK13,kin,-2.6537012009879684,VIPER
O94921,CDK14,kin,-2.7939881125970207,VIPER
Q00536,CDK16,kin,-2.67159118255436,VIPER
P24941,CDK2,kin,-8.037161101373023,VIPER
Q00526,CDK3,kin,-7.245193281452345,VIPER
P11802,CDK4,kin,-5.836435754968732,VIPER
Q00535,CDK5,kin,-7.167632335849634,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,-2.1519432817394946,VIPER
Q00534,CDK6,kin,-6.715332981911733,VIPER
P49336,CDK8,kin,-2.2170981249733877,VIPER
P50750,CDK9,kin,-2.6087715822015984,VIPER
P49760,CLK2,kin,-3.0710914822191078,VIPER
P49761,CLK3,kin,-3.1945925730793876,VIPER
P07333,CSF1R,kin,2.6877052921941313,VIPER
P41240,CSK,kin,2.1303887912186577,VIPER
P68400,CSNK2A1,kin,-3.3464086105651307,VIPER
P19784,CSNK2A2,kin,-2.892767416607226,VIPER
SIGNOR-C18,CYCLIND_CDK4,kin,-2.094078154220443,VIPER
SIGNOR-C38,CYCLINK_CDK13,kin,-2.790845148614134,VIPER
Q08345,DDR1,kin,2.3609622184810317,VIPER
Q16832,DDR2,kin,3.2266701638022752,VIPER
Q9Y463,DYRK1B,kin,-2.6693153653267627,VIPER
P54760,EPHB4,kin,1.9628779371030982,VIPER
Q8IXL6,FAM20C,kin,-5.356946470960058,VIPER
P16591,FER,kin,2.113466346616579,VIPER
P07332,FES,kin,2.15257805280582,VIPER
P09769,FGR,kin,3.910510050139363,VIPER
P35557,GCK,kin,2.941685440101248,VIPER
Q15835,GRK1,kin,-5.036143645925374,VIPER
P25098,GRK2,kin,-6.71290471591314,VIPER
P35626,GRK3,kin,-5.181959209986402,VIPER
P32298,GRK4,kin,-3.4830726946857338,VIPER
P34947,GRK5,kin,-3.4814377973760564,VIPER
P43250,GRK6,kin,-5.1638301992296425,VIPER
Q8WTQ7,GRK7,kin,-5.491313699797253,VIPER
P49840,GSK3A,kin,-5.258463323024914,VIPER
P49841,GSK3B,kin,-2.993694822931689,VIPER
P08631,HCK,kin,3.283504313286971,VIPER
Q9NWZ3,IRAK4,kin,5.1922140009537845,VIPER
P23458,JAK1,kin,3.0171686340575636,VIPER
O60674,JAK2,kin,2.8475388197891998,VIPER
O95835,LATS1,kin,-2.3692215691703304,VIPER
P06239,LCK,kin,2.943725743392618,VIPER
P53667,LIMK1,kin,2.6715675750033645,VIPER
P53671,LIMK2,kin,2.6494131949269693,VIPER
P29376,LTK,kin,2.7747038218844087,VIPER
P07948,LYN,kin,2.996274094926385,VIPER
