UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,1.6799344476811315,VIPER+PhosphoScore
P18848,ATF4,tf,3.0245606283184636,VIPER
P18850,ATF6,tf,3.944990345441397,VIPER
Q99626,CDX2,tf,-3.2553021478394273,VIPER
O00716,E2F3,tf,2.248859767683071,VIPER
Q16254,E2F4,tf,9.079755336482837,VIPER
P15407,FOSL1,tf,2.5890112877975295,VIPER
P15976,GATA1,tf,-2.0821110025917173,VIPER
P10070,GLI2,tf,-2.2833807460091107,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.552577488264467,VIPER
Q16665,HIF1A,tf,4.67923085220335,VIPER
P20823,HNF1A,tf,-4.1876096624177475,VIPER
P01106,MYC,tf,11.907301509896552,VIPER
P04198,MYCN,tf,4.092166877711663,VIPER
Q16236,NFE2L2,tf,3.7460062094781503,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,2.3603420868533287,VIPER
P23511,NFYA,tf,2.0999835062582237,VIPER
Q13285,NR5A1,tf,-3.406204699729347,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,4.746582910303473,VIPER
P48382,RFX5,tf,4.55729365055775,VIPER
P84022,SMAD3,rec,0,constrains
SIGNOR-C73,SOX2_POU5F1,tf,-3.483989327264894,VIPER
Q12772,SREBF2,tf,2.262662453567295,VIPER
P19532,TFE3,tf,3.7776220984879454,VIPER
P19484,TFEB,tf,4.027891095157478,VIPER
P04637,TP53,rec,-1,constrains
P46937,YAP1,tf,2.542335797694705,VIPER
P03372,ESR1,tf,-3.7494905397615095,PhosphoScore
Q12778,FOXO1,tf,-2.220495645249716,PhosphoScore
Q00613,HSF1,tf,-2.4883482234189263,PhosphoScore
Q02447,SP3,tf,-2.382380485950819,PhosphoScore
O14874,BCKDK,kin,-2.0581163263850883,VIPER
Q8IWQ3,BRSK2,kin,-3.1192500935900354,VIPER
P06493,CDK1,kin,3.313605605229591,VIPER+PhosphoScore
Q15131,CDK10,kin,8.479675964721038,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,3.64149555794587,VIPER
O94921,CDK14,kin,4.121312128909559,VIPER
Q00536,CDK16,kin,4.035715668950583,VIPER
Q00537,CDK17,kin,2.383884181976098,VIPER
Q07002,CDK18,kin,2.045242389795539,VIPER
P24941,CDK2,kin,11.38040698622383,VIPER
Q00526,CDK3,kin,9.866914669539929,VIPER
P11802,CDK4,kin,5.385544546753577,VIPER
Q00535,CDK5,kin,10.974006364075626,VIPER
Q15078,CDK5R1,kin,-2.313331836668703,VIPER
Q00534,CDK6,kin,8.00368276728061,VIPER
P50613,CDK7,kin,3.417013651286984,VIPER
P50750,CDK9,kin,2.523530275702879,VIPER
P49759,CLK1,kin,2.204138058515889,VIPER
P49760,CLK2,kin,4.498451910065691,VIPER
P49761,CLK3,kin,9.253917078244132,VIPER
P41240,CSK,kin,-2.3955935929157506,VIPER
O00418,EEF2K,kin,2.3770139836345985,VIPER
P29317,EPHA2,kin,-2.8454708026725717,VIPER
P29320,EPHA3,kin,-2.0172558447737496,VIPER
P54764,EPHA4,kin,-2.650303833133051,VIPER
Q9UF33,EPHA6,kin,-2.877834944843426,VIPER
Q15375,EPHA7,rec,0,constrains
P21802,FGFR2,kin,-2.857074124773171,VIPER
P22607,FGFR3,kin,-2.5845285125387205,VIPER
P57058,HUNK,kin,-3.809661290037341,VIPER
P14616,INSRR,kin,-2.191856051643125,VIPER
P51617,IRAK1,kin,-4.378395722075045,VIPER
Q9NWZ3,IRAK4,kin,-4.144729245918071,VIPER
P52333,JAK3,kin,-2.0584502377038763,VIPER
P45985,MAP2K4,rec,0,constrains
P52564,MAP2K6,kin,-2.1654369801920654,VIPER
O43283,MAP3K13,kin,-2.402471685191943,VIPER
Q9P0L2,MARK1,kin,-4.067213779723808,VIPER
Q7KZI7,MARK2,kin,-5.284881817079731,VIPER
P27448,MARK3,kin,-4.121605606806126,VIPER
Q96L34,MARK4,kin,-4.826829356592797,VIPER
Q6P0Q8,MAST2,kin,-8.320110138276307,VIPER
Q96GX5,MASTL,kin,-4.1320723313779295,VIPER
Q9UQ07,MOK,kin,2.1379019587467316,VIPER
P42345,MTOR,kin,2.173591673505401,VIPER
Q8NEV4,MYO3A,kin,2.165250235521063,VIPER
P51955,NEK2,kin,-2.4655194537002645,VIPER
Q9UBE8,NLK,kin,4.234087498359007,VIPER
Q13177,PAK2,kin,-2.6534460537876994,VIPER
O96013,PAK4,kin,-3.417517208674314,VIPER
Q9P286,PAK5,kin,-3.169931886206755,VIPER
O15530,PDPK1,kin,-2.3212171945896336,VIPER
O00444,PLK4,kin,-2.2950468645032833,VIPER
P17612,PRKACA,kin,-2.4615896558763257,VIPER
P22694,PRKACB,kin,-2.088235902317388,VIPER
P54619,PRKAG1,kin,-2.059176180368613,VIPER
Q9UGI9,PRKAG3,kin,-2.0707648295176746,VIPER
Q05655,PRKCD,kin,-2.7573717225832515,VIPER
P04049,RAF1,kin,-3.085827509193023,VIPER
Q13546,RIPK1,kin,-4.406761558618916,VIPER
O43353,RIPK2,kin,-4.42924899154173,VIPER
Q9Y572,RIPK3,kin,-4.486228673974102,VIPER
Q9NRH2,SNRK,kin,-3.116662171979432,VIPER
Q96SB4,SRPK1,kin,3.979547353866367,VIPER
P78362,SRPK2,kin,2.105685340884123,VIPER
Q15831,STK11,rec,0,constrains
O75716,STK16,kin,-0.32390337520765605,VIPER
P43405,SYK,kin,-2.9921189181752057,VIPER
Q9UHD2,TBK1,kin,-3.64146415459958,VIPER
Q5TCY1,TTBK1,kin,-3.118587132098061,VIPER
Q6IQ55,TTBK2,kin,-2.275842311939394,VIPER
P33981,TTK,kin,2.5229489427384237,VIPER
Q9BYP7,WNK3,kin,-4.4737368923184055,VIPER
Q96J92,WNK4,kin,-2.681272593933206,VIPER
Q9UIG0,BAZ1B,kin,2.6648621070641196,PhosphoScore
P53350,PLK1,kin,2.3982719336159732,PhosphoScore
Q06124,PTPN11,phos,-2.137148276496013,PhosphoScore
P29350,PTPN6,phos,-2.7037738761133756,PhosphoScore
P07949,RET,kin,-3.3513874980190264,PhosphoScore
O75582,RPS6KA5,kin,-2.0670763420898632,PhosphoScore
Q9H2G2,SLK,kin,2.0658139373688,PhosphoScore
Q8WYL5,SSH1,phos,-2.5163439045860434,PhosphoScore
Q9NRY4,ARHGAP35,other,2.8060286585195313,PhosphoScore
Q9Y271,CYSLTR1,other,2.493175064999464,PhosphoScore
Q04637,EIF4G1,other,1.9813865321299915,PhosphoScore
O43768,ENSA,other,3.636245410371977,PhosphoScore
Q8NI77,KIF18A,other,-2.6136975863104226,PhosphoScore
Q05469,LIPE,other,-2.0670763420898632,PhosphoScore
Q15013,MAD2L1BP,other,2.2155432849010994,PhosphoScore
P33991,MCM4,other,-1.9830892985885111,PhosphoScore
Q9H8S9,MOB1A,other,1.9879903992702876,PhosphoScore
P19105,MYL12A,other,-1.9781881979067348,PhosphoScore
Q9NVE7,PANK4,other,2.132795646686412,PhosphoScore
P09874,PARP1,other,-2.015880276211199,PhosphoScore
Q13522,PPP1R1A,other,-3.5680755554345396,PhosphoScore
P47736,RAP1GAP,other,-3.150516629167429,PhosphoScore
P62753,RPS6,other,2.309383789432845,PhosphoScore
P19634,SLC9A1,other,-2.4663212491710818,PhosphoScore
Q9Y365,STARD10,other,3.885830249636383,PhosphoScore
Q13586,STIM1,other,-1.9636334140638831,PhosphoScore
P46531,NOTCH1,rec,0,constraints
P42336,PIK3CA,rec,0,constraints
Q8N3U4,STAG2,rec,0,constraints
Q969H0,FBXW7,rec,0,constraints
Q9BX63,BRIP1,rec,0,constraints
P01112,HRAS,rec,0,constraints
Q9C0K0,BCL11B,rec,0,constraints
O14497,ARID1A,rec,-1,constraints
P23771,GATA3,rec,0,constraints
Q9H3D4,TP63,rec,0,constraints
Q86YC2,PALB2,rec,0,constraints
Q8IXJ9,ASXL1,rec,0,constraints
Q68CP9,ARID2,rec,0,constraints
Q8N726,CDKN2A,rec,0,constraints
P42771,CDKN2A,rec,0,constraints
Q86Y01,DTX1,rec,0,constraints
Q09472,EP300,rec,0,constraints
P21860,ERBB3,rec,0,constraints
Q9UMN6,KMT2B,rec,0,constraints
Q8NEZ4,KMT2C,rec,0,constraints
P06401,PGR,rec,0,constraints
Q8IY92,SLX4,rec,0,constraints
P51532,SMARCA4,rec,0,constraints
Q13233,MAP3K1,rec,0,constraints
P60484,PTEN,rec,0,constraints
Q15911,ZFHX3,rec,0,constraints
P12830,CDH1,rec,0,constraints
P31749,AKT1,rec,0,constraints
Q93074,MED12,rec,0,constraints
Q9UMX1,SUFU,rec,0,constraints
Q96T58,SPEN,rec,0,constraints
P55317,FOXA1,rec,0,constraints
P61769,B2M,rec,0,constraints
Q5H9F3,BCORL1,rec,0,constraints
Q04721,NOTCH2,rec,0,constraints
P46063,RECQL,rec,0,constraints
Q8WXE1,ATRIP,rec,0,constraints
Q9UM47,NOTCH3,rec,0,constraints
Q9NZ71,RTEL1,rec,0,constraints
Q96RK0,CIC,rec,0,constraints
Q92793,CREBBP,rec,0,constraints
Q13227,GPS2,rec,0,constraints
O75533,SF3B1,rec,0,constraints
Q6UB99,ANKRD11,rec,0,constraints
O95999,BCL10,rec,0,constraints
P49711,CTCF,rec,0,constraints
O00255,MEN1,rec,0,constraints
O60934,NBN,rec,0,constraints
Q9BYW2,SETD2,rec,0,constraints
Q9NQB0,TCF7L2,rec,0,constraints
Q9UER7,DAXX,rec,0,constraints
Q13951,CBFB,rec,0,constraints
P01116,KRAS,rec,0,constraints
O75376,NCOR1,rec,0,constraints
Q92574,TSC1,rec,0,constraints
P20936,RASA1,rec,0,constraints
O15119,TBX3,rec,0,constraints
NA,HIST1H3B,rec,0,constraints
P06400,RB1,rec,0,constraints
P46527,CDKN1B,rec,0,constraints
P18074,ERCC2,rec,0,constraints
Q13485,SMAD4,rec,0,constraints
Q9UIF7,MUTYH,rec,0,constraints
O43791,SPOP,rec,0,constraints
P05412,JUN,rec,0,constraints
Q8N1F7,NUP93,rec,0,constraints
P54277,PMS1,rec,0,constraints
Q15796,SMAD2,rec,0,constraints
Q9Y6K1,DNMT3A,rec,0,constraints
Q13315,ATM,rec,0,constraints
Q01196,RUNX1,rec,0,constraints
