UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,4.833241621763568,VIPER
P18848,ATF4,tf,2.140987062377308,VIPER
P18850,ATF6,tf,4.969183785872684,VIPER
Q99626,CDX2,tf,-2.857842043513142,VIPER
P49715,CEBPA,tf,2.407728170767791,VIPER
Q01094,E2F1,tf,2.0413918805357607,VIPER
Q16254,E2F4,tf,8.88490842715506,VIPER
P19419,ELK1,tf,3.2455536193097334,VIPER
P11308,ERG,tf,2.284892719538783,VIPER
P03372,ESR1,tf,-1.9738355967575332,VIPER+PhosphoScore
Q92731,ESR2,tf,3.4467655452635575,VIPER
P14921,ETS1,tf,2.633803088124257,VIPER
P01100,FOS,tf,2.0966944815456876,VIPER
P15407,FOSL1,tf,2.8447294635259337,VIPER
Q08050,FOXM1,tf,2.074194293360041,VIPER
O43524,FOXO3,tf,2.523197109403256,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,2.7880929854035323,VIPER
Q16665,HIF1A,tf,6.28942640482975,VIPER
P20823,HNF1A,tf,-5.357851510480474,VIPER
P05412,JUN,rec,0,constrains
P01106,MYC,tf,11.924545573786167,VIPER
P04198,MYCN,tf,2.82294740061927,VIPER
Q16236,NFE2L2,tf,5.034155750042644,VIPER
O00712,NFIB,tf,-2.004640582747983,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,2.4082889071931786,VIPER
Q13285,NR5A1,tf,-2.537466591634945,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,7.220091803741375,VIPER
P48382,RFX5,tf,6.446005411845838,VIPER
Q13761,RUNX3,tf,-1.9953262116203525,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.6856749880763533,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-4.371325415526685,VIPER
P08047,SP1,tf,3.147551756738712,VIPER
P17947,SPI1,tf,2.6809091013275768,VIPER
P36956,SREBF1,tf,2.335894773587016,VIPER
Q12772,SREBF2,tf,2.6689053341356237,VIPER
P42224,STAT1,tf,3.774408551068999,VIPER
P40763,STAT3,tf,3.9047194573090023,VIPER
P05549,TFAP2A,tf,2.938557489441285,VIPER
Q92754,TFAP2C,tf,2.073817106867045,VIPER
P19532,TFE3,tf,4.268531494039126,VIPER
P19484,TFEB,tf,5.010459961170133,VIPER
P04637,TP53,rec,-1,constrains
P22415,USF1,tf,2.041169886927535,VIPER
Q15853,USF2,tf,3.0558134577201983,VIPER
P46937,YAP1,tf,2.1864094031019996,VIPER
P06748,NPM1,tf,2.488896526975082,PhosphoScore
P30530,AXL,kin,4.09089703489304,VIPER
P51451,BLK,kin,4.8378563153790335,VIPER
P36894,BMPR1A,kin,-2.586747035087945,VIPER
O00238,BMPR1B,kin,-2.619742286861377,VIPER
P51813,BMX,kin,4.80413724224304,VIPER
Q8IWQ3,BRSK2,kin,2.187456394876734,VIPER
Q8N5S9,CAMKK1,kin,6.035645838872095,VIPER
Q96RR4,CAMKK2,kin,3.6192688209109254,VIPER
P06493,CDK1,kin,-6.0368324579549455,VIPER
Q15131,CDK10,kin,-5.06048964253053,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,-2.791152450288755,VIPER
O94921,CDK14,kin,-3.0609698941647108,VIPER
Q00536,CDK16,kin,-3.063604993929065,VIPER
P24941,CDK2,kin,-10.168912467043445,VIPER
Q00526,CDK3,kin,-6.957058945309004,VIPER
P11802,CDK4,kin,-4.921436118432572,VIPER
Q00535,CDK5,kin,-7.434025435537298,VIPER
SIGNOR-C144,CDK5_CDK5R1,kin,2.927149239177679,VIPER
Q15078,CDK5R1,kin,-3.565628257688948,VIPER
Q00534,CDK6,kin,-7.963338874894429,VIPER
P50750,CDK9,kin,-2.0209896464287023,VIPER
P49759,CLK1,kin,-4.119006783756054,VIPER
P49760,CLK2,kin,-6.130382771934106,VIPER
P49761,CLK3,kin,-5.84561885109912,VIPER
Q9HAZ1,CLK4,kin,-6.435294876040636,VIPER
P07333,CSF1R,kin,5.032342179512657,VIPER
P41240,CSK,kin,5.332441707721953,VIPER
P68400,CSNK2A1,kin,-2.8567720724869603,VIPER
Q9Y463,DYRK1B,kin,-2.237081485595373,VIPER
O43781,DYRK3,kin,-3.659864696249429,VIPER
P00533,EGFR,kin,2.8173178249921085,VIPER
P21709,EPHA1,kin,2.4041464623559903,VIPER
P29320,EPHA3,kin,2.711859903909201,VIPER
P54764,EPHA4,kin,5.397803750742633,VIPER
P54756,EPHA5,kin,4.276007925266607,VIPER
P29322,EPHA8,kin,3.078159014521981,VIPER
P54762,EPHB1,kin,1.9880242270998851,VIPER
P29323,EPHB2,kin,3.565067264022091,VIPER
P54753,EPHB3,kin,3.728343033218731,VIPER
P54760,EPHB4,kin,4.781718418700755,VIPER
P16591,FER,kin,4.111923526083597,VIPER
P07332,FES,kin,4.062934463051237,VIPER
P11362,FGFR1,kin,3.8458326671154666,VIPER
P21802,FGFR2,kin,3.909486448759344,VIPER
P22607,FGFR3,kin,3.0417359268242308,VIPER
P22455,FGFR4,kin,2.8027358443555004,VIPER
P09769,FGR,kin,3.038297402484007,VIPER
P25098,GRK2,kin,-3.1641860632157166,VIPER
P35626,GRK3,kin,-2.241484641626063,VIPER
P43250,GRK6,kin,-2.562247092883826,VIPER
Q8WTQ7,GRK7,kin,-3.3516611888651036,VIPER
P49840,GSK3A,kin,-3.340948981672469,VIPER
P08631,HCK,kin,2.8466912943374507,VIPER
Q86Z02,HIPK1,kin,-2.947268718283161,VIPER
P57058,HUNK,kin,3.27164494667134,VIPER
P08069,IGF1R,kin,3.832971795101149,VIPER
P14616,INSRR,kin,6.355385807673173,VIPER
P51617,IRAK1,kin,2.378602999206286,VIPER
Q08881,ITK,kin,4.303582870213444,VIPER
P23458,JAK1,kin,2.022184416349853,VIPER
P52333,JAK3,kin,2.380105922269883,VIPER
P10721,KIT,kin,3.0674981117907167,VIPER
O95835,LATS1,kin,-2.131852304772436,VIPER
P06239,LCK,kin,4.018672259489906,VIPER
P29376,LTK,kin,4.717279489019536,VIPER
P07948,LYN,kin,3.0454851746456013,VIPER+PhosphoScore
P45985,MAP2K4,rec,0,constrains
P52564,MAP2K6,kin,3.87018292785745,VIPER
O14733,MAP2K7,kin,3.2905045281874092,VIPER
Q13233,MAP3K1,rec,0,constrains
