UNIPROT,gene_name,mf,final_score,method
P10275,AR,tf,5.373401846454825,VIPER
P18848,ATF4,tf,2.200252870615655,VIPER
P18850,ATF6,tf,4.749003290618772,VIPER
Q99626,CDX2,tf,-3.1749308055686294,VIPER
P49715,CEBPA,tf,2.8070692944363307,VIPER
Q16254,E2F4,tf,9.101722548163034,VIPER
P19419,ELK1,tf,2.3418440168144152,VIPER
P03372,ESR1,tf,-2.0098740135349313,VIPER+PhosphoScore
Q92731,ESR2,tf,3.640498702028729,VIPER
P14921,ETS1,tf,2.6775300289332575,VIPER
P15036,ETS2,tf,2.6713845416985724,VIPER
P15407,FOSL1,tf,2.75096702606706,VIPER
O43524,FOXO3,tf,3.1251205874786967,VIPER
P98177,FOXO4,tf,2.4525473946194527,VIPER
P15976,GATA1,tf,-2.2820199967520285,VIPER
Q14526,HIC1,tf,-2.152772109468163,VIPER
SIGNOR-C418,HIF_1_COMPLEX,tf,3.228078227249301,VIPER
Q16665,HIF1A,tf,7.0542300694717,VIPER
P20823,HNF1A,tf,-2.917057065835844,VIPER
P10914,IRF1,tf,2.6795483649823444,VIPER
P01106,MYC,tf,12.027549877305669,VIPER
P04198,MYCN,tf,2.7910292161333414,VIPER
Q16236,NFE2L2,tf,4.5844792144112185,VIPER
O00712,NFIB,tf,-2.037578648595512,VIPER
Q14938,NFIX,tf,-2.1110966830712146,VIPER
SIGNOR-C13,NFKB_P65_P50,tf,2.0338214383603046,VIPER
P19838,NFKB1,tf,3.6748274456604744,VIPER
Q13285,NR5A1,tf,-2.8294601026184325,VIPER
P26367,PAX6,tf,-2.1772597707432464,VIPER
P37231,PPARG,tf,2.0217874769200237,VIPER
Q04206,RELA,tf,3.0589030392715113,VIPER
SIGNOR-C104,RFX_COMPLEX,tf,8.993486420743368,VIPER
P48382,RFX5,tf,7.973725280610243,VIPER
P84022,SMAD3,rec,0,constrains
P56693,SOX10,tf,-2.0010065004449116,VIPER
SIGNOR-C451,SOX17_POU5F1,tf,-2.0871065043167687,VIPER
SIGNOR-C73,SOX2_POU5F1,tf,-3.409034658144966,VIPER
P08047,SP1,tf,2.3159250157098303,VIPER
P17947,SPI1,tf,3.195467381728476,VIPER
P42224,STAT1,tf,4.775060620722117,VIPER
P40763,STAT3,tf,4.569861894353358,VIPER
P42229,STAT5A,tf,1.989042396020348,VIPER
P05549,TFAP2A,tf,1.9960019711330448,VIPER
P19532,TFE3,tf,4.21636431335186,VIPER
P19484,TFEB,tf,4.915044939369038,VIPER
P04637,TP53,rec,0,constrains
Q15853,USF2,tf,2.7908576299405983,VIPER
P11473,VDR,tf,2.991223855130404,VIPER
P46937,YAP1,tf,2.2414113405202483,VIPER
Q99708,RBBP8,tf,-2.2044417669939262,PhosphoScore
P27037,ACVR2A,kin,-7.03874097590563,VIPER
Q13705,ACVR2B,kin,-7.179831019037122,VIPER
P31749,AKT1,rec,0,constrains
Q13315,ATM,rec,0,constrains
Q96GD4,AURKB,kin,2.334852382912123,VIPER
P36894,BMPR1A,kin,-9.922006637966073,VIPER
O00238,BMPR1B,kin,-9.790779764838074,VIPER
Q8IWQ3,BRSK2,kin,2.317717320590684,VIPER
Q13555,CAMK2G,kin,-4.250505139556753,VIPER
Q16566,CAMK4,kin,7.375407006834177,VIPER
O00311,CDC7,kin,-3.010537366967097,VIPER
P06493,CDK1,kin,-4.880246459269039,VIPER
Q15131,CDK10,kin,-4.911086597296157,VIPER
Q9NYV4,CDK12,rec,0,constrains
Q14004,CDK13,kin,-3.5646219853830807,VIPER
Q00536,CDK16,kin,-2.731888771029443,VIPER
Q00537,CDK17,kin,-2.259831598112909,VIPER
Q07002,CDK18,kin,-2.4277372519749485,VIPER
Q9BWU1,CDK19,kin,-1.9950460940441948,VIPER
P24941,CDK2,kin,-5.055491494467993,VIPER
