gene_ID	gene_name	difference	tstat	logpval	significant
A1BG	A1BG	0.463121297781385	0.463121297781385	0.64327742481157	NA
A1BG-AS1	A1BG-AS1	0.162020578181408	0.162020578181408	0.871289648926451	NA
A2M	A2M	0.962510048460679	0.962510048460679	0.335793458081893	NA
A2ML1	A2ML1	-2.16176181051175	-2.16176181051175	1.9693634594692	+
A2MP1	A2MP1	-0.862692195026551	-0.862692195026551	1.611693275195	NA
A3GALT2	A3GALT2	1.0721809093295	1.0721809093295	0.28363878337318	NA
A4GALT	A4GALT	0.327814648571847	0.327814648571847	0.743051810857111	NA
AAAS	AAAS	0.658893667388014	0.658893667388014	0.509964052641752	NA
AACS	AACS	0.178402326104741	0.178402326104741	0.858407022642031	NA
AACSP1	AACSP1	-0.83214487714392	-0.83214487714392	1.59467282647772	NA
AADAC	AADAC	-0.251027076953154	-0.251027076953154	1.19820682508473	NA
AADACL2-AS1	AADACL2-AS1	-0.632329480170471	-0.632329480170471	1.47282839614146	NA
AADACP1	AADACP1	-0.324819813485315	-0.324819813485315	1.254682552013	NA
AADAT	AADAT	0.296578518619313	0.296578518619313	0.766788313022345	NA
AAED1	AAED1	0.388310317319803	0.388310317319803	0.69778640302938	NA
AAGAB	AAGAB	0.961491804531258	0.961491804531258	0.336304944247124	NA
AAK1	AAK1	-0.398043531351034	-0.398043531351034	1.30940190216438	NA
AAMDC	AAMDC	1.08673580785005	1.08673580785005	0.277153584156989	NA
AAMP	AAMP	1.00500675833858	1.00500675833858	0.314893595584609	NA
AANAT	AANAT	-0.632329480170471	-0.632329480170471	1.47282839614146	NA
AAR2	AAR2	0.697407246600823	0.697407246600823	0.485547967773729	NA
AARD	AARD	-1.49945403112509	-1.49945403112509	1.86624411439123	NA
AARS	AARS	1.48633665344608	1.48633665344608	0.137190096236406	NA
AARS2	AARS2	-0.117697018900727	-0.117697018900727	1.09369227106387	NA
AARSD1	AARSD1	0.783209271829979	0.783209271829979	0.433504231068151	NA
AASDH	AASDH	0.373366090238006	0.373366090238006	0.708875993798171	NA
AASDHPPT	AASDHPPT	0.558596640340041	0.558596640340041	0.576437033416775	NA
AASS	AASS	0.557698189814081	0.557698189814081	0.577050493990452	NA
AATF	AATF	0.769732513940582	0.769732513940582	0.44145857894921	NA
AATK	AATK	-0.726307405185861	-0.726307405185861	1.53234965928907	NA
ABAT	ABAT	-0.399720638999493	-0.399720638999493	1.31063771109689	NA
ABCA1	ABCA1	0.400798779630644	0.400798779630644	0.688568277448337	NA
ABCA10	ABCA10	0.401817023560065	0.401817023560065	0.687818692703306	NA
ABCA11P	ABCA11P	0.220389914017926	0.220389914017926	0.825567499766971	NA
ABCA12	ABCA12	-1.47312943071447	-1.47312943071447	1.85928386100018	NA
ABCA13	ABCA13	-0.474381877706748	-0.474381877706748	1.36477238627721	NA
ABCA17P	ABCA17P	-1.98764209858075	-1.98764209858075	1.95314871316069	+
ABCA2	ABCA2	-0.0700192443231299	-0.0700192443231299	1.05582165752595	NA
ABCA3	ABCA3	-1.56671802716861	-1.56671802716861	1.88281938483169	NA
ABCA4	ABCA4	1.0023114067607	1.0023114067607	0.316193215077762	NA
ABCA5	ABCA5	0.401817023560065	0.401817023560065	0.687818692703306	NA
ABCA6	ABCA6	-0.64418902711314	-0.64418902711314	1.48054713452851	NA
ABCA7	ABCA7	-0.0178192687648684	-0.0178192687648684	1.01421696705139	NA
ABCA8	ABCA8	0.401817023560065	0.401817023560065	0.687818692703306	NA
ABCA9	ABCA9	0.401817023560065	0.401817023560065	0.687818692703306	NA
ABCB1	ABCB1	-0.729481930377586	-0.729481930377586	1.53429308296967	NA
ABCB10	ABCB10	-0.272410199470996	-0.272410199470996	1.21469336889529	NA
ABCB11	ABCB11	-2.24948053019629	-2.24948053019629	1.97551805983142	+
ABCB4	ABCB4	-0.546767041748238	-0.546767041748238	1.41546121133965	NA
ABCB5	ABCB5	-2.47753722203574	-2.47753722203574	1.98677073908775	+
ABCB6	ABCB6	0.405860050926884	0.405860050926884	0.68484543252225	NA
ABCB7	ABCB7	0.262287656878516	0.262287656878516	0.793099677396575	NA
ABCB8	ABCB8	0.349976428212187	0.349976428212187	0.726356387893406	NA
ABCB9	ABCB9	-0.416491715484074	-0.416491715484074	1.32294977169823	NA
ABCC1	ABCC1	0.345843555792773	0.345843555792773	0.729460289822558	NA
ABCC10	ABCC10	0.365729260767348	0.365729260767348	0.714567109631732	NA
ABCC11	ABCC11	-1.30239388243125	-1.30239388243125	1.80721822721924	NA
ABCC12	ABCC12	-2.20599552473984	-2.20599552473984	1.9726156869436	+
ABCC13	ABCC13	-0.632329480170471	-0.632329480170471	1.47282839614146	NA
ABCC2	ABCC2	-1.6487765085396	-1.6487765085396	1.90080657071347	NA
ABCC3	ABCC3	0.971374760316815	0.971374760316815	0.331361692467513	NA
ABCC4	ABCC4	0.269625002840521	0.269625002840521	0.787448763013281	NA
ABCC5	ABCC5	0.705074024422346	0.705074024422346	0.480764170625048	NA
ABCC6	ABCC6	-2.10240417909668	-2.10240417909668	1.96448211457284	+
ABCC6P1	ABCC6P1	-0.632329480170471	-0.632329480170471	1.47282839614146	NA
ABCC6P2	ABCC6P2	-1.7239169208607	-1.7239169208607	1.9152771578016	NA
ABCC8	ABCC8	-0.632329480170471	-0.632329480170471	1.47282839614146	NA
ABCC9	ABCC9	-0.325478677204352	-0.325478677204352	1.25518118200852	NA
ABCD1	ABCD1	-0.0976915205226901	-0.0976915205226901	1.07782275100812	NA
ABCD2	ABCD2	-2.15406508433936	-2.15406508433936	1.96876493177617	+
ABCD3	ABCD3	0.488158119104797	0.488158119104797	0.625437846921252	NA
ABCD4	ABCD4	0.793691194632842	0.793691194632842	0.427375227628081	NA
ABCE1	ABCE1	0.613941192739162	0.613941192739162	0.539254188316047	NA
ABCF1	ABCF1	0.799351432946389	0.799351432946389	0.424086663435467	NA
ABCF2	ABCF2	0.615318816878967	0.615318816878967	0.538344193199238	NA
ABCF3	ABCF3	0.662217934334066	0.662217934334066	0.507831562052762	NA
ABCG1	ABCG1	-0.185530033610688	-0.185530033610688	1.14718667425713	NA
ABCG2	ABCG2	-1.23297360512543	-1.23297360512543	1.78241438800664	NA
ABCG4	ABCG4	-1.41161551803709	-1.41161551803709	1.84193679932759	NA
ABCG8	ABCG8	-0.632329480170471	-0.632329480170471	1.47282839614146	NA
ABHD10	ABHD10	0.314008458822932	0.314008458822932	0.753514614261844	NA
ABHD11	ABHD11	0.547246215362083	0.547246215362083	0.584209589309415	NA
ABHD12	ABHD12	0.712381422033485	0.712381422033485	0.476228616550127	NA
ABHD12B	ABHD12B	-0.632329480170471	-0.632329480170471	1.47282839614146	NA
ABHD13	ABHD13	-0.00239586806922599	-0.00239586806922599	1.00191162431331	NA
ABHD14A	ABHD14A	0.774134921517785	0.774134921517785	0.43885100815789	NA
ABHD14A-ACY1	ABHD14A-ACY1	0.774134921517785	0.774134921517785	0.43885100815789	NA
ABHD14B	ABHD14B	0.53176291796471	0.53176291796471	0.594890208760017	NA
ABHD15	ABHD15	-0.257495920740064	-0.257495920740064	1.20320403605281	NA
ABHD16A	ABHD16A	0.718760420767799	0.718760420767799	0.472288548104689	NA
ABHD17A	ABHD17A	0.881379965966514	0.881379965966514	0.378112197392475	NA
ABHD17B	ABHD17B	-0.269355467682733	-0.269355467682733	1.21234384824974	NA
ABHD17C	ABHD17C	-0.0772966935834038	-0.0772966935834038	1.06161247882219	NA
